Product_ID,Rakhi_Type,Rakhi_Material,Year,Days_Before_Festival,Weekend_Sale,Day_Of_Week,Delhi_Zone,Store_Type,Average_Temperature_C,Payment_Method,Sales_Count,Shop_Name,Price,No_Of_Customers_Visit
1225,Premium & Jewelry,Sterling Silver,2026,7,No,Friday,North,Local Street Vendor,30.4,Credit Card,2,Aggarwal Rakhi Hub 162,527.07,7
143,Eco-Friendly,Silk Thread,2026,6,#Yes,Saturday,North,Supermarket,36.2,Cash,4,Malhotra Rakhi Point,38.21,19
1491,Premium & Jewelry,Sandalwood (Chandan),2026,6,No,Thursday,East,Online,26.9,UPI,2,Rastogi Rakhi Hub 77,234.94,11
816,Eco-Friendly,Silk Thread,2026,2,No,Monday,East,Online,31.1,Cash,4,Gupta Rakhi Bazaar,27.53,17
3638,Premium & Jewelry,Sandalwood (Chandan),2026,2,No,Wednesday,North,Online,32.5,Credit Card,17,Khanna Rakhi Store,229.47,65
2005,Premium & Jewelry,Silk Thread,2026,7,nO,Thursday,East,Online,32.3,Credit Card,1,Chopra Rakhi Hub 248,105.54,4
1195,Eco-Friendly,Sandalwood (Chandan),2026,7,nO,Thursday,East,Local Street Vendor,,UPI,3,Gupta Gift House,56.8,18
807,Kids & Cartoon,Silk Thread,2026,3,No,Wednesday,West,Online,30.3,Cash,7,Rastogi Rakhi Hub 231,21.34,24
2886,Premium & Jewelry,Sterling Silver,2026,3,nO,Monday,Central,Local Street Vendor,35.4,Cash,4,Verma Rakhi Store,599.81,18
1757,Premium & Jewelry,Sterling Silver,2026,4,Yes,Saturday,East,Supermarket,32.1,Cash,9,Goel Rakhi Hub 208,526.34,24
498,Kids & Cartoon,Silk Thread,2026,4,Yes,Saturday,East,Supermarket,31.1,Credit Card,3,Nanda Rakhi Hub 98,17.29,16
2869,Eco-Friendly,Sandalwood (Chandan),2026,5,nO,Friday,East,Local Street Vendor,26.3,Cash,3,Sharma Rakhi Point,46.4,15
5627,Eco-Friendly,Silk Thread,2026,5,Yes,Sunday,East,Local Street Vendor,26.7,Credit Card,3,Chopra Rakhi Hub 166,35.85,12
913,Eco-Friendly,Sandalwood (Chandan),2026,2,Yes,Sunday,West,Local Street Vendor,50.3,Cash,11,Sharma Rakhi Bazaar,187.62,33
722,Kids & Cartoon,Silk Thread,2026,1,Yes,Saturday,Central,Local Street Vendor,,Cash,2,Arora Festive Mart,13.37,7
5829,Kids & Cartoon,Silk Thread,2026,5,No,Thursday,West,Online,33.2,Cash,3,Sharma Rakhi Hub 141,20.62,11
47,Kids & Cartoon,Silk Thread,2026,6,Yes,Sunday,Central,Online,28.0,UPI,4,Jain Rakhi Hub 223,29.13,15
1497,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Monday,North,Online,32.2,Cash,6,Tandon Rakhi Hub 147,67.56,17
3025,Kids & Cartoon,Silk Thread,2026,3,No,Monday,,Supermarket,30.8,Cash,9,Rastogi Rakhi Hub 298,19.2,26
1521,Premium & Jewelry,Sterling Silver,2026,4,nO,Monday,Central,Local Street Vendor,30.1,UPI,7,Saxena Rakhi Corner,629.66,22
5115,Premium & Jewelry,Sterling Silver,2026,4,No,Thursday,North,Supermarket,28.1,Cash,3,Gupta Rakhi Hub 282,798.16,15
4293,Premium & Jewelry,Sandalwood (Chandan),2026,1,No,Tuesday,East,Supermarket,35.0,UPI,5,Bhatia Rakhi & Gifts,208.67,22
3887,Eco-Friendly,Sandalwood (Chandan),2026,4,nO,Tuesday,Central,Supermarket,25.3,Credit Card,5,Bansal Rakhi Hub 134,65.3,14
4924,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Friday,East,Local Street Vendor,37.1,Cash,2,Chawla Rakhi Hub 155,52.67,13
120,Kids & Cartoon,Sterling Silver,2026,4,No,Monday,West,Supermarket,31.3,Cash,4,Gupta Rakhi Point,111.87,14
109,Premium & Jewelry,Sterling Silver,2026,7,nO,Tuesday,North,Online,32.1,Cash,2,Jain Rakhi Hub 253,644.01,9
1755,Kids & Cartoon,Silk Thread,2026,2,nO,Tuesday,,Local Street Vendor,,Credit Card,14,Bhatia Rakhi Hub 266,11.0,55
5424,Premium & Jewelry,Sterling Silver,2026,5,Yes,Saturday,Central,Online,35.2,Cash,5,Aggarwal Rakhi Hub 234,746.68,25
1352,Eco-Friendly,Silk Thread,2026,2,No,Thursday,West,Local Street Vendor,31.7,UPI,4,Bhatia Handicrafts,22.31,16
3914,Kids & Cartoon,Silk Thread,2026,2,No,Friday,Central,Local Street Vendor,37.9,Cash,5,Chawla Rakhi Hub 102,12.95,17
5596,Kids & Cartoon,Silk Thread,2026,1,nO,Friday,West,Online,35.4,UPI,5,Sethi Rakhi Hub 286,20.24,23
3505,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Wednesday,West,Local Street Vendor,27.6,Credit Card,4,Tandon Rakhi Hub 296,55.38,16
1974,Kids & Cartoon,Sterling Silver,2026,7,Yes,Sunday,North,Online,30.1,Cash,8,Rastogi Rakhi Hub 50,105.32,27
337,Premium & Jewelry,Sterling Silver,2026,5,No,Tuesday,North,Supermarket,26.5,Cash,5,Sharma Gift House,693.0,16
617,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Thursday,Central,Local Street Vendor,31.1,Credit Card,3,Mehra Rakhi Bazaar,44.71,9
3982,Kids & Cartoon,Sterling Silver,2026,6,No,Friday,Central,Online,44.5,UPI,1,Bansal Rakhi Hub 134,80.55,7
3640,Kids & Cartoon,Silk Thread,2026,6,nO,Tuesday,Central,Local Street Vendor,29.8,UPI,2,Jain Rakhi Hub 135,14.24,8
3018,Premium & Jewelry,Sterling Silver,2026,2,No,Monday,East,Supermarket,32.5,Cash,4,Bhatia Rakhi Hub 182,758.87,27
5690,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Friday,West,Local Street Vendor,31.8,Credit Card,13,Khanna Rakhi Corner,67.43,37
3316,Premium & Jewelry,Sandalwood (Chandan),2026,4,nO,Monday,East,Supermarket,29.8,UPI,23,Jain Emporium,205.88,18
725,Premium & Jewelry,Sterling Silver,2026,1,nO,Monday,North,Online,30.6,UPI,18,Sharma Gift House,673.38,63
766,Premium & Jewelry,Sterling Silver,2026,6,Yes,Saturday,West,Local Street Vendor,31.0,Credit Card,2,Saxena Rakhi Hub 213,492.68,7
4440,Kids & Cartoon,Silk Thread,2026,1,Yes,Saturday,West,Supermarket,33.4,Cash,6,Rastogi Rakhi Hub 231,15.23,28
5380,Eco-Friendly,Silk Thread,2026,7,No,Tuesday,West,Supermarket,32.6,Cash,2,Goel Rakhi Hub 116,31.34,8
4504,Kids & Cartoon,Silk Thread,2026,2,No,Tuesday,West,Local Street Vendor,29.1,UPI,18,Malhotra Rakhi Hub 281,12.74,62
308,Kids & Cartoon,Silk Thread,2026,4,No,Monday,West,Local Street Vendor,37.3,Cash,4,Jain Rakhi Hub 202,10.93,15
1279,Eco-Friendly,Sandalwood (Chandan),2026,1,nO,Wednesday,West,Online,27.5,Cash,23,Khanna Rakhi Hub 184,85.9,80
1313,Kids & Cartoon,Silk Thread,2026,2,No,Friday,Central,Online,18.6,UPI,14,Chopra Rakhi Hub 153,20.63,44
3746,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Thursday,West,Supermarket,29.5,Cash,3,Sethi Rakhi Store,62.29,10
198,Eco-Friendly,Silk Thread,2026,7,yES,Sunday,North,Supermarket,31.6,Cash,3,Kapoor Rakhi Hub 257,35.56,8
4908,Premium & Jewelry,Sterling Silver,2026,5,Yes,Sunday,North,Supermarket,30.1,Cash,8,Sharma Rakhi Hub 141,790.57,20
5183,Premium & Jewelry,Sterling Silver,2026,4,No,Friday,West,Supermarket,35.6,Cash,4,Sethi Gift House,600.4,20
1792,Kids & Cartoon,Silk Thread,2026,5,nO,Tuesday,West,Online,30.9,Cash,2,Verma Rakhi Hub 236,17.68,10
4163,Eco-Friendly,Sandalwood (Chandan),2026,2,#Yes,Sunday,West,Supermarket,33.4,Cash,3,Sethi Rakhi Hub 76,61.03,16
4827,Premium & Jewelry,Sterling Silver,2026,7,No,Tuesday,North,Online,30.7,UPI,4,Goel Handicrafts,571.23,13
2455,Kids & Cartoon,Silk Thread,2026,7,Yes,Saturday,,Local Street Vendor,32.9,Cash,2,Bansal Festive Mart,12.55,5
2054,Eco-Friendly,Sandalwood (Chandan),2026,3,#Yes,Saturday,North,Supermarket,30.0,UPI,4,Bansal Emporium,83.02,12
4484,Premium & Jewelry,Sterling Silver,2026,1,No,Tuesday,West,Supermarket,31.6,Cash,10,Bhatia Rakhi Hub 80,743.62,29
5221,Premium & Jewelry,Sterling Silver,2026,6,yES,Saturday,North,Online,37.0,UPI,2,Bansal Rakhi Hub 217,720.09,6
72,Kids & Cartoon,Silk Thread,2026,7,nO,Thursday,West,Supermarket,30.4,UPI,1,Sethi Rakhi Hub 22,17.35,4
3952,Eco-Friendly,Sandalwood (Chandan),2026,6,nO,Friday,West,Local Street Vendor,32.8,UPI,2,Kapoor Festive Mart,47.48,8
4061,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Tuesday,West,Supermarket,20.3,Cash,12,Bhatia Rakhi Hub 204,66.68,51
5315,Kids & Cartoon,Silk Thread,2026,7,No,Thursday,North,Local Street Vendor,33.5,Cash,2,Mehra Rakhi Hub 240,17.24,7
2888,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Monday,North,Online,33.2,Credit Card,4,Mehra Rakhi Hub 207,73.2,18
4130,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Thursday,North,Local Street Vendor,32.0,UPI,2,Chawla Rakhi Hub 295,41.63,11
1261,Premium & Jewelry,Sandalwood (Chandan),2026,5,Yes,Sunday,Central,Supermarket,33.1,Credit Card,9,Khanna Rakhi Bazaar,196.74,22
1667,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Friday,Central,Online,37.6,UPI,7,Sethi Rakhi Point,83.46,30
4399,Premium & Jewelry,Sandalwood (Chandan),2026,2,No,Friday,Central,Supermarket,27.0,Cash,7,Sharma Rakhi Hub 78,189.91,26
4040,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Thursday,,Local Street Vendor,30.3,Credit Card,4,Kapoor Rakhi Hub 97,39.27,16
4253,Premium & Jewelry,Sandalwood (Chandan),2026,6,No,Friday,Central,Supermarket,38.6,Cash,2,Tandon Festive Mart,150.49,12
4993,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Tuesday,West,Online,34.5,UPI,3,Goel Rakhi Hub 181,52.25,13
2168,Kids & Cartoon,Sandalwood (Chandan),2026,5,Yes,Saturday,North,Supermarket,29.9,Credit Card,7,Gupta Rakhi Hub 68,26.05,16
825,Eco-Friendly,Sandalwood (Chandan),2026,6,nO,Thursday,Central,Local Street Vendor,34.8,Cash,4,Sharma Traditions,56.32,11
2534,Premium & Jewelry,Sandalwood (Chandan),2026,5,yES,Sunday,North,Online,30.4,UPI,3,Nanda Rakhi Hub 206,236.72,13
1696,Kids & Cartoon,Silk Thread,2026,6,No,Monday,North,Supermarket,30.0,Cash,4,Bansal Rakhi Hub 134,14.99,19
1096,Kids & Cartoon,Silk Thread,2026,2,Yes,Sunday,Central,Online,33.4,Credit Card,9,Mehra Handicrafts,18.04,22
4844,Kids & Cartoon,Silk Thread,2026,4,No,Monday,Central,Online,29.8,UPI,2,Verma Rakhi & Gifts,19.06,9
5862,Premium & Jewelry,Sandalwood (Chandan),2026,3,No,Wednesday,Central,Local Street Vendor,,Cash,5,Sharma Rakhi Hub 180,153.54,25
3752,Kids & Cartoon,Silk Thread,2026,2,No,Tuesday,West,Local Street Vendor,30.7,UPI,24,Bansal Rakhi Hub 13,11.17,77
1631,Kids & Cartoon,Silk Thread,2026,4,Yes,Sunday,Central,Supermarket,29.6,Cash,10,Verma Rakhi Point,18.91,28
4907,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Friday,North,Supermarket,30.8,Cash,3,Sethi Festive Mart,69.49,15
1882,Kids & Cartoon,Sterling Silver,2026,5,#Yes,Saturday,West,Supermarket,29.3,Cash,10,Bansal Handicrafts,112.63,28
4523,Eco-Friendly,Sterling Silver,2026,2,Yes,Sunday,,Supermarket,30.1,Credit Card,8,Kapoor Rakhi Hub 270,250.95,24
5370,Kids & Cartoon,Silk Thread,2026,3,No,Thursday,Central,Online,29.1,UPI,13,Malhotra Rakhi Point,23.97,41
1613,Eco-Friendly,Sandalwood (Chandan),2026,3,Yes,Saturday,North,Local Street Vendor,39.9,Cash,3,Bhatia Rakhi Hub 29,50.01,12
979,Kids & Cartoon,Silk Thread,2026,6,Yes,Saturday,North,Supermarket,31.0,Cash,1,Mehra Rakhi Hub 110,14.91,5
3995,Premium & Jewelry,Sterling Silver,2026,6,No,Wednesday,Central,Local Street Vendor,29.7,UPI,1,Sethi Rakhi Hub 113,481.29,4
5694,Eco-Friendly,Silk Thread,2026,2,No,Friday,West,Online,34.4,Cash,19,Kapoor Gift House,33.31,55
5948,Kids & Cartoon,Silk Thread,2026,6,No,Tuesday,West,Supermarket,28.1,Cash,9,Mehra Rakhi Hub 167,18.2,29
849,Premium & Jewelry,Sterling Silver,2026,7,nO,Thursday,East,Online,32.7,UPI,2,Bansal Rakhi Point,822.22,12
3774,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Tuesday,Central,Supermarket,29.3,Cash,2,Gupta Rakhi Hub 282,76.48,14
3663,Eco-Friendly,Silk Thread,2026,7,nO,Tuesday,North,Supermarket,32.9,UPI,7,Kapoor Rakhi Bazaar,39.48,25
2272,Kids & Cartoon,Silk Thread,2026,7,nO,Monday,North,Local Street Vendor,29.0,Cash,5,Mehra Rakhi Hub 240,12.33,19
2393,Kids & Cartoon,Silk Thread,2026,7,nO,Tuesday,West,Supermarket,31.2,Cash,2,Chawla Rakhi Hub 269,15.62,7
5727,Kids & Cartoon,Silk Thread,2026,7,No,Tuesday,West,Local Street Vendor,28.8,Cash,4,Chawla Rakhi Hub 125,12.57,13
1831,Kids & Cartoon,Sandalwood (Chandan),2026,2,yES,Saturday,Central,Online,34.9,UPI,12,Aggarwal Rakhi Hub 234,34.55,37
2761,Kids & Cartoon,Silk Thread,2026,2,No,Friday,West,Online,29.5,UPI,3,Khanna Rakhi Hub 271,25.22,14
48,Premium & Jewelry,Sterling Silver,2026,1,Yes,Sunday,North,Supermarket,29.6,Credit Card,39,Arora Emporium,557.72,171
1291,Kids & Cartoon,Silk Thread,2026,5,Yes,Saturday,West,Local Street Vendor,32.6,Cash,5,Khanna Rakhi Hub 121,11.22,11
1351,Eco-Friendly,Sterling Silver,2026,1,Yes,Saturday,North,Supermarket,33.1,Cash,9,Bansal Gift House,224.69,41
2121,Premium & Jewelry,Sterling Silver,2026,2,#Yes,Sunday,East,Supermarket,28.6,Credit Card,6,Jain Rakhi Hub 37,707.18,20
3081,Premium & Jewelry,Sterling Silver,2026,1,No,Thursday,Central,Supermarket,32.6,UPI,10,Bansal Rakhi Hub 91,638.87,57
447,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Monday,West,Supermarket,28.7,UPI,7,Bhatia Rakhi Hub 266,64.68,24
2249,Kids & Cartoon,Silk Thread,2026,6,No,Thursday,Central,Local Street Vendor,29.5,Credit Card,5,Tandon Rakhi Hub 20,14.58,30
1744,Eco-Friendly,Sandalwood (Chandan),2026,1,No,Tuesday,East,Supermarket,28.3,Cash,3,Gupta Rakhi Hub 291,62.72,17
845,Premium & Jewelry,Sterling Silver,2026,7,No,Wednesday,East,Local Street Vendor,30.7,UPI,5,Jain Rakhi Store,356.63,16
5157,Kids & Cartoon,Sandalwood (Chandan),2026,5,Yes,Sunday,Central,Local Street Vendor,27.1,Cash,13,Kapoor Rakhi Corner,23.27,37
2861,Kids & Cartoon,Silk Thread,2026,4,No,Wednesday,,Local Street Vendor,28.8,Credit Card,3,Gupta Rakhi Hub 7,13.0,10
5545,Kids & Cartoon,Silk Thread,2026,4,Yes,Sunday,West,Supermarket,29.0,Credit Card,5,Mehra Rakhi Hub 183,18.58,16
2441,Eco-Friendly,Sandalwood (Chandan),2026,5,Yes,Saturday,East,Local Street Vendor,32.2,UPI,2,Sethi Rakhi Hub 11,42.07,6
679,Premium & Jewelry,Sterling Silver,2026,1,No,Friday,West,Online,32.1,UPI,17,Chawla Gift House,604.2,60
601,Kids & Cartoon,Sterling Silver,2026,4,Yes,Saturday,West,Local Street Vendor,30.0,Cash,4,Jain Rakhi Point,64.44,15
4507,Kids & Cartoon,Silk Thread,2026,4,No,Tuesday,West,Supermarket,31.3,Cash,10,Verma Rakhi Hub 236,17.98,34
1295,Kids & Cartoon,Silk Thread,2026,5,No,Friday,West,Online,34.0,Cash,9,Jain Rakhi Hub 150,19.27,33
2760,Kids & Cartoon,Silk Thread,2026,7,yES,Saturday,West,Supermarket,31.5,Cash,2,Kapoor Rakhi Bazaar,20.64,5
3847,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Tuesday,Central,Supermarket,36.4,Cash,5,Sharma Traditions,66.88,15
4594,Premium & Jewelry,Sterling Silver,2026,1,Yes,Sunday,North,Supermarket,38.5,Cash,6,Bansal Rakhi Store,574.22,30
3895,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Friday,West,Supermarket,33.6,Cash,4,Chawla Rakhi Hub 104,50.36,12
5729,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Monday,Central,Supermarket,27.8,Cash,6,Goel Rakhi Hub 105,83.28,18
5910,Premium & Jewelry,Sterling Silver,2026,6,nO,Wednesday,Central,Supermarket,28.1,Credit Card,2,Tandon Rakhi Hub 60,590.83,12
1113,Kids & Cartoon,Silk Thread,2026,7,No,Tuesday,West,Online,35.4,UPI,2,Tandon Rakhi Hub 163,20.36,6
777,Kids & Cartoon,Silk Thread,2026,6,Yes,Sunday,Central,Supermarket,32.6,Cash,4,Mehra Rakhi Hub 167,19.73,19
2033,Kids & Cartoon,Silk Thread,2026,7,No,Wednesday,Central,Local Street Vendor,34.2,Cash,2,Gupta Rakhi Bazaar,13.79,6
2232,Kids & Cartoon,Silk Thread,2026,6,No,Wednesday,East,Local Street Vendor,28.1,Cash,4,Bansal Rakhi Hub 288,17.44,13
2229,Premium & Jewelry,Sandalwood (Chandan),2026,4,nO,Monday,Central,Supermarket,24.0,Credit Card,2,Mehra Emporium,224.05,7
2154,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Friday,West,Local Street Vendor,32.8,Cash,2,Nanda Rakhi Hub 279,44.17,8
5447,Eco-Friendly,Sandalwood (Chandan),2026,7,#Yes,Sunday,North,Supermarket,26.6,Credit Card,5,Kapoor Rakhi Hub 257,61.24,18
5075,Eco-Friendly,Sandalwood (Chandan),2026,5,yES,Sunday,West,Local Street Vendor,29.1,Cash,6,Saxena Handicrafts,43.34,16
4765,Kids & Cartoon,Silk Thread,2026,6,nO,Thursday,Central,Supermarket,37.5,Credit Card,6,Goel Rakhi Hub 116,17.5,17
1367,Premium & Jewelry,Sterling Silver,2026,7,No,Monday,East,Local Street Vendor,33.1,Credit Card,2,Arora Rakhi Hub 235,539.68,9
1470,Premium & Jewelry,Sterling Silver,2026,6,Yes,Saturday,Central,Supermarket,29.0,Cash,4,Malhotra Rakhi Hub 38,538.17,15
1852,Eco-Friendly,Sandalwood (Chandan),2026,1,nO,Wednesday,Central,Online,30.4,Cash,8,Sethi Rakhi Hub 160,75.29,27
1964,Premium & Jewelry,Silk Thread,2026,1,nO,Thursday,North,Supermarket,33.8,Credit Card,3,Sethi Rakhi Hub 11,522.17,16
2927,Kids & Cartoon,Silk Thread,2026,5,No,Friday,North,Supermarket,34.3,Cash,5,Khanna Rakhi Hub 203,20.5,19
5952,Kids & Cartoon,Silk Thread,2026,6,No,Friday,West,Supermarket,26.4,Credit Card,4,Gupta Rakhi Hub 139,17.52,20
4713,Kids & Cartoon,Silk Thread,2026,4,nO,Wednesday,West,Local Street Vendor,32.5,UPI,2,Chopra Rakhi Hub 216,11.84,10
3888,Eco-Friendly,Sandalwood (Chandan),2026,2,yES,Sunday,West,Supermarket,28.9,Cash,11,Sethi Rakhi Hub 173,75.67,27
486,Kids & Cartoon,Silk Thread,2026,4,nO,Monday,West,Online,29.7,Credit Card,12,Arora Rakhi Hub 140,24.47,38
2240,Kids & Cartoon,Silk Thread,2026,5,Yes,Saturday,West,Local Street Vendor,29.7,Credit Card,3,Chopra Rakhi Hub 12,13.15,8
4052,Kids & Cartoon,Sterling Silver,2026,3,#Yes,Sunday,,Local Street Vendor,32.6,Credit Card,21,Sethi Rakhi Hub 175,69.58,56
3102,Premium & Jewelry,Sterling Silver,2026,2,No,Tuesday,Central,Online,27.5,Cash,12,Nanda Rakhi Hub 21,659.92,51
2059,Premium & Jewelry,Silk Thread,2026,7,No,Monday,West,Supermarket,31.4,Credit Card,2,Malhotra Rakhi Hub 281,106.02,11
564,Kids & Cartoon,Sandalwood (Chandan),2026,7,No,Thursday,West,Online,29.5,Cash,2,Khanna Traditions,29.91,6
31,Eco-Friendly,Sandalwood (Chandan),2026,4,No,Tuesday,West,Local Street Vendor,36.2,Credit Card,6,Sethi Handicrafts,45.39,21
1880,Kids & Cartoon,Sandalwood (Chandan),2026,3,No,Wednesday,East,Online,30.3,UPI,4,Arora Festive Mart,28.12,28
5808,Eco-Friendly,Sandalwood (Chandan),2026,3,No,Thursday,Central,Local Street Vendor,31.4,UPI,4,Jain Rakhi Point,59.63,17
4276,Premium & Jewelry,Sterling Silver,2026,7,yES,Saturday,,Online,25.7,Credit Card,1,Sethi Rakhi Hub 276,811.54,4
3129,Kids & Cartoon,Silk Thread,2026,3,No,Friday,West,Supermarket,25.7,Cash,29,Khanna Emporium,17.88,143
3400,Kids & Cartoon,Silk Thread,2026,1,No,Monday,North,Local Street Vendor,32.8,Credit Card,5,Verma Rakhi Store,11.29,19
5171,Eco-Friendly,Silk Thread,2026,4,No,Thursday,North,Supermarket,,UPI,2,Kapoor Rakhi Hub 258,29.09,10
1990,Premium & Jewelry,Sandalwood (Chandan),2026,6,nO,Tuesday,North,Local Street Vendor,35.0,Credit Card,3,Kapoor Festive Mart,166.65,13
1037,Kids & Cartoon,Silk Thread,2026,4,Yes,Saturday,West,Supermarket,29.1,Cash,4,Jain Traditions,14.36,18
637,Kids & Cartoon,Silk Thread,2026,1,No,Tuesday,East,Local Street Vendor,33.6,UPI,12,Malhotra Rakhi Point,11.84,47
5999,Eco-Friendly,Sandalwood (Chandan),2026,6,No,Wednesday,East,Supermarket,29.3,Credit Card,5,Gupta Festive Mart,65.02,17
3048,Kids & Cartoon,Silk Thread,2026,2,nO,Thursday,North,Online,25.8,UPI,20,Khanna Rakhi Hub 164,23.45,74
1084,Eco-Friendly,Silk Thread,2026,4,No,Thursday,East,Online,35.6,Cash,7,Malhotra Emporium,35.08,37
2616,Kids & Cartoon,Silk Thread,2026,2,No,Thursday,West,Online,31.1,Cash,14,Saxena Festive Mart,22.2,66
862,Eco-Friendly,Sandalwood (Chandan),2026,2,No,Wednesday,East,Supermarket,31.6,UPI,5,Malhotra Rakhi Point,73.95,27
4036,Kids & Cartoon,Sandalwood (Chandan),2026,3,No,Thursday,North,Supermarket,32.1,UPI,5,Chawla Rakhi & Gifts,28.57,17
904,Kids & Cartoon,Silk Thread,2026,6,nO,Thursday,North,Online,31.4,Cash,4,Gupta Gift House,18.7,12
2832,Kids & Cartoon,Silk Thread,2026,3,Yes,Sunday,West,Online,31.3,UPI,11,Nanda Rakhi Hub 28,22.41,29
110,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Thursday,North,Supermarket,32.2,Cash,2,Jain Emporium,69.85,6
3931,Kids & Cartoon,Silk Thread,2026,4,No,Wednesday,West,Supermarket,22.2,Cash,6,Kapoor Gift House,18.88,35
3851,Kids & Cartoon,Silk Thread,2026,1,yES,Sunday,West,Supermarket,37.2,Cash,9,Mehra Rakhi Hub 256,21.82,26
1572,Kids & Cartoon,Sandalwood (Chandan),2026,3,No,Tuesday,Central,Online,33.8,Cash,9,Bhatia Rakhi Hub 266,39.47,37
1219,Kids & Cartoon,Silk Thread,2026,2,No,Monday,North,Supermarket,32.6,UPI,4,Chawla Rakhi Bazaar,19.27,15
2704,Eco-Friendly,Sandalwood (Chandan),2026,7,Yes,Sunday,,Supermarket,30.1,Credit Card,12,Bansal Emporium,54.71,34
3,Eco-Friendly,Sandalwood (Chandan),2026,5,yES,Saturday,West,Local Street Vendor,43.0,Credit Card,6,Chawla Rakhi Hub 245,48.05,22
5880,Premium & Jewelry,Sterling Silver,2026,2,Yes,Sunday,Central,Online,30.1,Cash,22,Sethi Rakhi Hub 280,992.06,64
1832,Eco-Friendly,Sandalwood (Chandan),2026,7,nO,Wednesday,East,Supermarket,34.6,Credit Card,5,Aggarwal Rakhi Corner,62.4,15
5555,Kids & Cartoon,Silk Thread,2026,3,Yes,Saturday,East,Supermarket,30.8,Cash,9,Verma Rakhi & Gifts,16.8,30
5038,Premium & Jewelry,Sterling Silver,2026,1,No,Friday,West,Online,36.0,Cash,6,Nanda Gift House,648.43,24
783,Kids & Cartoon,Silk Thread,2026,3,No,Monday,Central,Supermarket,30.6,Cash,8,Mehra Gift House,17.38,25
3531,Premium & Jewelry,Sterling Silver,2026,3,nO,Tuesday,North,Online,30.9,UPI,29,Goel Rakhi Hub 54,871.27,107
2598,Kids & Cartoon,Silk Thread,2026,4,nO,Friday,West,Supermarket,32.9,Credit Card,3,Gupta Rakhi Hub 152,14.11,19
3654,Premium & Jewelry,Sterling Silver,2026,3,Yes,Saturday,Central,Local Street Vendor,28.9,Cash,5,Kapoor Handicrafts,613.33,19
4853,Eco-Friendly,Sandalwood (Chandan),2026,5,No,Wednesday,West,Online,29.9,Cash,10,Gupta Rakhi Hub 297,83.34,28
2827,Kids & Cartoon,Silk Thread,2026,7,Yes,Saturday,North,Local Street Vendor,35.2,Cash,6,Goel Rakhi Hub 105,14.19,16
3910,Eco-Friendly,Sandalwood (Chandan),2026,7,No,Friday,West,Local Street Vendor,28.1,Cash,2,Malhotra Rakhi Corner,52.47,6
1826,Premium & Jewelry,Sterling Silver,2026,3,No,Wednesday,North,Supermarket,40.3,Cash,5,Rastogi Gift House,642.12,20
2618,Eco-Friendly,Sandalwood (Chandan),2026,2,#Yes,Sunday,West,Online,29.8,Cash,7,Bhatia Rakhi Store,81.09,25
5520,Kids & Cartoon,Silk Thread,2026,3,nO,Tuesday,North,Supermarket,27.4,Cash,5,Jain Festive Mart,14.61,21
1095,Kids & Cartoon,Silk Thread,2026,2,No,Thursday,Central,Supermarket,35.6,Credit Card,4,Nanda Rakhi Hub 129,18.7,13
5621,Kids & Cartoon,Silk Thread,2026,6,Yes,Sunday,West,Supermarket,26.4,UPI,5,Sethi Rakhi Hub 238,17.41,12
5688,Premium & Jewelry,Sterling Silver,2026,5,#Yes,Saturday,East,Online,28.1,UPI,6,Sethi Rakhi Hub 160,729.6,20
3383,Eco-Friendly,Sandalwood (Chandan),2026,5,Yes,Sunday,West,Local Street Vendor,37.3,Credit Card,13,Goel Rakhi Hub 105,49.46,66
4875,Kids & Cartoon,Sandalwood (Chandan),2026,6,Yes,Saturday,West,Local Street Vendor,27.0,Credit Card,2,Gupta Rakhi Hub 282,28.42,7
3951,Kids & Cartoon,Sterling Silver,2026,7,No,Tuesday,North,Local Street Vendor,27.3,Cash,2,Mehra Festive Mart,89.98,12
2866,Premium & Jewelry,Sterling Silver,2026,3,No,Tuesday,West,Local Street Vendor,28.6,Credit Card,3,Sethi Rakhi Hub 280,618.89,13
1655,Eco-Friendly,Silk Thread,2026,7,yES,Sunday,West,Local Street Vendor,35.6,UPI,4,Jain Rakhi Point,22.11,20
1626,Eco-Friendly,Silk Thread,2026,1,No,Friday,West,Local Street Vendor,34.0,Cash,3,Jain Rakhi Hub 87,29.18,10
